WELL,DEPTH,FACIES,W_TAR,SW,VSH,PHI,RW
well-102501,566.0000,4,  0.0000,  1.0000,  0.6720,  0.1220,  1.5320
well-102501,566.2500,4,  0.0000,  1.0000,  0.5330,  0.1730,  1.5320
well-102501,566.5000,2,  0.0000,  1.0000,  0.3590,  0.2370,  1.5310
well-102501,566.7500,1,  0.0000,  1.0000,  0.2470,  0.2790,  1.5310
well-102501,567.0000,1,  0.0000,  1.0000,  0.1800,  0.3040,  1.5310
well-102501,567.2500,1,  0.0000,  1.0000,  0.2100,  0.2920,  1.5310
well-102501,567.5000,2,  0.0000,  1.0000,  0.3870,  0.2270,  1.5310
well-102501,567.7500,4,  0.0000,  1.0000,  0.5140,  0.1800,  1.5310
well-102501,568.0000,4,  0.0000,  1.0000,  0.5600,  0.1630,  1.5310
well-102501,568.2500,4,  0.0000,  1.0000,  0.5750,  0.1570,  1.5300
well-102501,568.5000,4,  0.0000,  1.0000,  0.5350,  0.1720,  1.5300
well-102501,568.7500,2,  0.0000,  1.0000,  0.4850,  0.1910,  1.5300
well-102501,569.0000,2,  0.0000,  1.0000,  0.4550,  0.2020,  1.5300
well-102501,569.2500,2,  0.0000,  1.0000,  0.4270,  0.2120,  1.5300
well-102501,569.5000,2,  0.0000,  1.0000,  0.3920,  0.2250,  1.5300
well-102501,569.7500,2,  0.0000,  1.0000,  0.4080,  0.2190,  1.5300
well-102501,570.0000,2,  0.0000,  1.0000,  0.4660,  0.1980,  1.5300
well-102501,570.2500,4,  0.0000,  1.0000,  0.5160,  0.1790,  1.5290
well-102501,570.5000,2,  0.0000,  1.0000,  0.4870,  0.1900,  1.5290
well-102501,570.7500,2,  0.0000,  1.0000,  0.4640,  0.1980,  1.5290
well-102501,571.0000,2,  0.0000,  1.0000,  0.4410,  0.2070,  1.5290
well-102501,571.2500,2,  0.0000,  1.0000,  0.4510,  0.2030,  1.5290
well-102501,571.5000,4,  0.0000,  1.0000,  0.5270,  0.1750,  1.5290
well-102501,571.7500,1,  0.0000,  1.0000,  0.2520,  0.2770,  1.5290
well-102501,572.0000,1,  0.0000,  1.0000,  0.1450,  0.3170,  1.5280
well-102501,572.2500,1,  0.0000,  1.0000,  0.0920,  0.3360,  1.5280
well-102501,572.5000,1,  0.0000,  1.0000,  0.0690,  0.3440,  1.5280
well-102501,572.7500,1, -1.0000,  1.0000,  0.0580,  0.3490,  1.5280
well-102501,573.0000,1,  0.0000,  1.0000,  0.0530,  0.3510,  1.5280
well-102501,573.2500,1,  0.0000,  1.0000,  0.0520,  0.3510,  1.5280
well-102501,573.5000,1,  0.0000,  1.0000,  0.0500,  0.3520,  1.5280
well-102501,573.7500,1,  0.0000,  1.0000,  0.0500,  0.3510,  1.5280
well-102501,574.0000,1,  0.0000,  1.0000,  0.0620,  0.3470,  1.5270
well-102501,574.2500,1,  0.0000,  1.0000,  0.0920,  0.3360,  1.5270
well-102501,574.5000,1,  0.0000,  1.0000,  0.1220,  0.3250,  1.5270
well-102501,574.7500,1,  0.0000,  1.0000,  0.1110,  0.3290,  1.5270
well-102501,575.0000,1,  0.0000,  1.0000,  0.0910,  0.3360,  1.5270
well-102501,575.2500,1,  0.0000,  1.0000,  0.1140,  0.3280,  1.5270
well-102501,575.5000,1,  0.0000,  1.0000,  0.1310,  0.3210,  1.5270
well-102501,575.7500,1,  0.0000,  1.0000,  0.1040,  0.3310,  1.5260
well-102501,576.0000,1,  0.0000,  1.0000,  0.0750,  0.3420,  1.5260
well-102501,576.2500,1,  0.0000,  1.0000,  0.0670,  0.3450,  1.5260
well-102501,576.5000,1,  0.0000,  1.0000,  0.0550,  0.3500,  1.5260
well-102501,576.7500,1,  0.0000,  1.0000,  0.0380,  0.3560,  1.5260
well-102501,577.0000,1,  0.0000,  1.0000,  0.0390,  0.3560,  1.5260
well-102501,577.2500,1,  0.0000,  1.0000,  0.0540,  0.3500,  1.5260
well-102501,577.5000,1,  0.0000,  1.0000,  0.0720,  0.3440,  1.5260
well-102501,577.7500,1,  0.0000,  1.0000,  0.0670,  0.3450,  1.5250
well-102501,578.0000,1,  0.0000,  1.0000,  0.0590,  0.3480,  1.5250
well-102501,578.2500,1,  0.0000,  1.0000,  0.0670,  0.3450,  1.5250
well-102501,578.5000,1,  0.0000,  1.0000,  0.0840,  0.3390,  1.5250
well-102501,578.7500,1,  0.0000,  1.0000,  0.0970,  0.3340,  1.5250
well-102501,579.0000,1,  0.0000,  1.0000,  0.0980,  0.3340,  1.5250
well-102501,579.2500,1,  0.0000,  1.0000,  0.0840,  0.3390,  1.5250
well-102501,579.5000,1,  0.0000,  1.0000,  0.0690,  0.3440,  1.5240
well-102501,579.7500,1,  0.0000,  1.0000,  0.0620,  0.3470,  1.5240
well-102501,580.0000,1,  0.0000,  1.0000,  0.0690,  0.3440,  1.5240
well-102501,580.2500,1,  0.0000,  1.0000,  0.0810,  0.3400,  1.5240
well-102501,580.5000,1,  0.0000,  1.0000,  0.0910,  0.3360,  1.5240
well-102501,580.7500,1,  0.0000,  1.0000,  0.0950,  0.3350,  1.5240
well-102501,581.0000,1,  0.0000,  1.0000,  0.0900,  0.3370,  1.5240
well-102501,581.2500,1,  0.0000,  1.0000,  0.0790,  0.3410,  1.5240
well-102501,581.5000,1,  0.0000,  1.0000,  0.0720,  0.3440,  1.5230
well-102501,581.7500,1,  0.0000,  1.0000,  0.0670,  0.3450,  1.5230
well-102501,582.0000,1,  0.0000,  1.0000,  0.0740,  0.3430,  1.5230
well-102501,582.2500,1,  0.0000,  1.0000,  0.0980,  0.3340,  1.5230
well-102501,582.5000,1,  0.0000,  1.0000,  0.1240,  0.3240,  1.5230
well-102501,582.7500,1,  0.0000,  1.0000,  0.1370,  0.3190,  1.5230
well-102501,583.0000,1,  0.0000,  1.0000,  0.3000,  0.2590,  1.5230
well-102501,583.2500,2,  0.0000,  1.0000,  0.4380,  0.1970,  1.5230
well-102501,583.5000,4,  0.0000,  1.0000,  0.5590,  0.1390,  1.5220
well-102501,583.7500,4,  0.0000,  1.0000,  0.6550,  0.0950,  1.5220
well-102501,584.0000,5,  0.0000,  1.0000,  0.7320,  0.0710,  1.5220
well-102501,584.2500,5,  0.0000,  1.0000,  0.7890,  0.0420,  1.5220
well-102501,584.5000,5,  0.0000,  1.0000,  0.8100,  0.0300,  1.5220
well-102501,584.7500,5,  0.0000,  1.0000,  0.7820,  0.0530,  1.5220
well-102501,585.0000,5,  0.0000,  1.0000,  0.7720,  0.0670,  1.5220
well-102501,585.2500,5,  0.0000,  1.0000,  0.8130,  0.0590,  1.5210
well-102501,585.5000,5,  0.0000,  1.0000,  0.8060,  0.0710,  1.5210
well-102501,585.7500,5,  0.0000,  1.0000,  0.7880,  0.0770,  1.5210
well-102501,586.0000,5,  0.0000,  1.0000,  0.8090,  0.0550,  1.5210
well-102501,586.2500,5,  0.0000,  1.0000,  0.7600,  0.0800,  1.5210
well-102501,586.5000,5,  0.0000,  1.0000,  0.7180,  0.0910,  1.5210
well-102501,586.7500,4,  0.0000,  1.0000,  0.6800,  0.1060,  1.5210
well-102501,587.0000,4,  0.0000,  1.0000,  0.6540,  0.1010,  1.5210
well-102501,587.2500,4,  0.0000,  1.0000,  0.6370,  0.0990,  1.5200
well-102501,587.5000,4,  0.0000,  1.0000,  0.6810,  0.0980,  1.5200
well-102501,587.7500,5,  0.0000,  1.0000,  0.7240,  0.0910,  1.5200
well-102501,588.0000,5,  0.0000,  1.0000,  0.7470,  0.0830,  1.5200
well-102501,588.2500,5,  0.0000,  1.0000,  0.7420,  0.0690,  1.5200
well-102501,588.5000,5,  0.0000,  1.0000,  0.7210,  0.0670,  1.5200
well-102501,588.7500,4,  0.0000,  1.0000,  0.6970,  0.0810,  1.5200
well-102501,589.0000,4,  0.0000,  1.0000,  0.6700,  0.0960,  1.5190
well-102501,589.2500,4,  0.0000,  1.0000,  0.6440,  0.1100,  1.5190
well-102501,589.5000,4,  0.0000,  1.0000,  0.6070,  0.1350,  1.5190
well-102501,589.7500,4,  0.0000,  1.0000,  0.5800,  0.1480,  1.5190
well-102501,590.0000,4,  0.0000,  1.0000,  0.5630,  0.1490,  1.5190
well-102501,590.2500,4,  0.0000,  1.0000,  0.5700,  0.1490,  1.5190
well-102501,590.5000,4,  0.0000,  1.0000,  0.6090,  0.1250,  1.5190
well-102501,590.7500,4,  0.0000,  1.0000,  0.6260,  0.1230,  1.5190
well-102501,591.0000,4,  0.0000,  1.0000,  0.6710,  0.1090,  1.5180
well-102501,591.2500,5,  0.0000,  1.0000,  0.7720,  0.0570,  1.5180
well-102501,591.5000,5,  0.0000,  1.0000,  0.9160,  0.0010,  1.5180
well-102501,591.7500,5,  0.0000,  1.0000,  1.0000,  0.0000,  1.5180
well-102501,592.0000,5,  0.0000,  1.0000,  0.9190,  0.0020,  1.5180
well-102501,592.2500,5,  0.0000,  1.0000,  0.8280,  0.0360,  1.5180
well-102501,592.5000,5,  0.0000,  1.0000,  0.7880,  0.0550,  1.5180
well-102501,592.7500,5,  0.0000,  1.0000,  0.7810,  0.0560,  1.5170
well-102501,593.0000,5,  0.0000,  1.0000,  0.8100,  0.0570,  1.5170
well-102501,593.2500,5,  0.0000,  1.0000,  0.8340,  0.0590,  1.5170
well-102501,593.5000,5,  0.0000,  1.0000,  0.8330,  0.0600,  1.5170
well-102501,593.7500,5,  0.0000,  1.0000,  0.7680,  0.0830,  1.5170
well-102501,594.0000,5,  0.0000,  1.0000,  0.7120,  0.0980,  1.5170
well-102501,594.2500,4,  0.0000,  1.0000,  0.6870,  0.1040,  1.5170
well-102501,594.5000,5,  0.0000,  1.0000,  0.7130,  0.0970,  1.5170
well-102501,594.7500,5,  0.0000,  1.0000,  0.7250,  0.0960,  1.5160
well-102501,595.0000,5,  0.0000,  1.0000,  0.7250,  0.0910,  1.5160
well-102501,595.2500,5,  0.0000,  1.0000,  0.7520,  0.0810,  1.5160
well-102501,595.5000,5,  0.0000,  1.0000,  0.7800,  0.0750,  1.5160
well-102501,595.7500,5,  0.0000,  1.0000,  0.7810,  0.0810,  1.5160
well-102501,596.0000,5,  0.0000,  1.0000,  0.7240,  0.1020,  1.5160
well-102501,596.2500,4,  0.0000,  1.0000,  0.6840,  0.1170,  1.5160
well-102501,596.5000,4,  0.0000,  1.0000,  0.6200,  0.1410,  1.5160
well-102501,596.7500,2,  0.0000,  1.0000,  0.4790,  0.1930,  1.5150
well-102501,597.0000,2,  0.0000,  1.0000,  0.4000,  0.2220,  1.5150
well-102501,597.2500,2,  0.0000,  1.0000,  0.4880,  0.1780,  1.5150
well-102501,597.5000,4,  0.0000,  1.0000,  0.6460,  0.1190,  1.5150
well-102501,597.7500,5,  0.0000,  1.0000,  0.7020,  0.1010,  1.5150
well-102501,598.0000,5,  0.0000,  1.0000,  0.7390,  0.0970,  1.5150
well-102501,598.2500,5,  0.0000,  1.0000,  0.7620,  0.0880,  1.5150
well-102501,598.5000,5,  0.0000,  1.0000,  0.7670,  0.0860,  1.5140
well-102501,598.7500,5,  0.0000,  1.0000,  0.7190,  0.1040,  1.5140
well-102501,599.0000,5,  0.0000,  1.0000,  0.7020,  0.1100,  1.5140
well-102501,599.2500,5,  0.0000,  1.0000,  0.7210,  0.1030,  1.5140
well-102501,599.5000,5,  0.0000,  1.0000,  0.7310,  0.0970,  1.5140
well-102501,599.7500,5,  0.0000,  1.0000,  0.7440,  0.0870,  1.5140
well-102501,600.0000,5,  0.0000,  1.0000,  0.7440,  0.0950,  1.5140
well-102501,600.2500,4,  0.0000,  1.0000,  0.6940,  0.1130,  1.5140
well-102501,600.5000,4,  0.0000,  1.0000,  0.6210,  0.1400,  1.5130
well-102501,600.7500,4,  0.0000,  1.0000,  0.5490,  0.1670,  1.5130
well-102501,601.0000,2,  0.0000,  1.0000,  0.4750,  0.1890,  1.5130
well-102501,601.2500,4,  0.0000,  1.0000,  0.6120,  0.1430,  1.5130
well-102501,601.5000,5,  0.0000,  1.0000,  0.7140,  0.1060,  1.5130
well-102501,601.7500,5,  0.0000,  1.0000,  0.7370,  0.0970,  1.5130
well-102501,602.0000,4,  0.0000,  1.0000,  0.6310,  0.1360,  1.5130
well-102501,602.2500,4,  0.0000,  1.0000,  0.5550,  0.1650,  1.5120
well-102501,602.5000,4,  0.0000,  1.0000,  0.5010,  0.1850,  1.5120
well-102501,602.7500,2,  0.0000,  1.0000,  0.4540,  0.2020,  1.5120
well-102501,603.0000,2,  0.0000,  1.0000,  0.3920,  0.2250,  1.5120
well-102501,603.2500,4,  0.0000,  1.0000,  0.6330,  0.1360,  1.5120
well-102501,603.5000,5,  0.0000,  1.0000,  0.7480,  0.0740,  1.5120
well-102501,603.7500,5,  0.0000,  1.0000,  0.8110,  0.0430,  1.5120
well-102501,604.0000,5,  0.0000,  1.0000,  0.8280,  0.0490,  1.5120
well-102501,604.2500,5,  0.0000,  1.0000,  0.8180,  0.0670,  1.5110
well-102501,604.5000,5,  0.0000,  1.0000,  0.8440,  0.0580,  1.5110
well-102501,604.7500,5,  0.0000,  1.0000,  0.9330,  0.0250,  1.5110
well-102501,605.0000,5,  0.0000,  1.0000,  0.9860,  0.0050,  1.5110
well-102501,605.2500,5,  0.0000,  1.0000,  0.9990,  0.0000,  1.5110
well-102501,605.5000,5,  0.0000,  1.0000,  0.9260,  0.0190,  1.5110
well-102501,605.7500,5,  0.0000,  1.0000,  0.7940,  0.0760,  1.5110
well-102501,606.0000,4,  0.0000,  1.0000,  0.5650,  0.1610,  1.5110
well-102501,606.2500,2,  0.0000,  1.0000,  0.4810,  0.1920,  1.5100
well-102501,606.5000,2,  0.0000,  1.0000,  0.4500,  0.2040,  1.5100
well-102501,606.7500,2,  0.0000,  1.0000,  0.3960,  0.2230,  1.5100
well-102501,607.0000,2,  0.0000,  1.0000,  0.3350,  0.2460,  1.5100
well-102501,607.2500,1,  0.0000,  1.0000,  0.2720,  0.2690,  1.5100
well-102501,607.5000,2,  0.0000,  1.0000,  0.3660,  0.2240,  1.5100
well-102501,607.7500,2,  0.0000,  1.0000,  0.4550,  0.1860,  1.5100
well-102501,608.0000,4,  0.0000,  1.0000,  0.5340,  0.1570,  1.5090
well-102501,608.2500,4,  0.0000,  1.0000,  0.5750,  0.1430,  1.5090
well-102501,608.5000,2,  0.0000,  1.0000,  0.4730,  0.1950,  1.5090
well-102501,608.7500,1,  0.0000,  1.0000,  0.2730,  0.2690,  1.5090
well-102501,609.0000,1,  0.0000,  1.0000,  0.1330,  0.3210,  1.5090
well-102501,609.2500,1,  0.0000,  1.0000,  0.0690,  0.3450,  1.5090
well-102501,609.5000,1,  0.0000,  1.0000,  0.0350,  0.3570,  1.5090
well-102501,609.7500,1,  0.0000,  1.0000,  0.0130,  0.3650,  1.5090
well-102501,610.0000,1,  0.0000,  1.0000,  0.0010,  0.3700,  1.5080
well-102501,610.2500,1,  0.0000,  1.0000,  0.0000,  0.3700,  1.5080
well-102501,610.5000,1,  0.0000,  1.0000,  0.0000,  0.3700,  1.5080
well-102501,610.7500,1,  0.0000,  1.0000,  0.0000,  0.3700,  1.5080
well-102501,611.0000,1,  0.0000,  1.0000,  0.0240,  0.3610,  1.5080
well-102501,611.2500,1,  0.0000,  1.0000,  0.0730,  0.3430,  1.5080
well-102501,611.5000,1,  0.0000,  1.0000,  0.1230,  0.3240,  1.5080
well-102501,611.7500,1,  0.0000,  1.0000,  0.1640,  0.3090,  1.5080
well-102501,612.0000,1,  0.0000,  1.0000,  0.1010,  0.3320,  1.5070
well-102501,612.2500,1,  0.0000,  1.0000,  0.0830,  0.3390,  1.5070
well-102501,612.5000,1,  0.0000,  1.0000,  0.0640,  0.3460,  1.5070
well-102501,612.7500,1,  0.0120,  0.9300,  0.0230,  0.3620,  1.5070
well-102501,613.0000,1,  0.0300,  0.8350,  0.0000,  0.3700,  1.5070
well-102501,613.2500,1,  0.0420,  0.7610,  0.0000,  0.3620,  1.5070
well-102501,613.5000,1,  0.0000,  1.0000,  0.0040,  0.2420,  1.5070
well-102501,613.7500,0,  0.0000,  1.0000,  0.0140,  0.1940,  1.5060
well-102501,614.0000,3,  0.0000,  1.0000,  0.0000,  0.1790,  1.5060
well-102501,614.2500,3,  0.0000,  1.0000,  0.0000,  0.1710,  1.5060
well-102503,449.0000,1,  0.0340,  0.7410,  0.2540,  0.2760,  0.6160
well-102503,449.2500,1,  0.0750,  0.5630,  0.0480,  0.3520,  0.6160
well-102503,449.5000,1,  0.1080,  0.4040,  0.0000,  0.3700,  0.6160
well-102503,449.7500,1,  0.1180,  0.3340,  0.0190,  0.3630,  0.6160
well-102503,450.0000,1,  0.1220,  0.3240,  0.0010,  0.3700,  0.6160
well-102503,450.2500,1,  0.1230,  0.3220,  0.0000,  0.3700,  0.6160
well-102503,450.5000,1,  0.1230,  0.3220,  0.0030,  0.3690,  0.6160
well-102503,450.7500,1,  0.1210,  0.3230,  0.0110,  0.3660,  0.6160
well-102503,451.0000,1,  0.1200,  0.3260,  0.0170,  0.3640,  0.6150
well-102503,451.2500,1,  0.1180,  0.3310,  0.0280,  0.3600,  0.6150
well-102503,451.5000,1,  0.1150,  0.3330,  0.0440,  0.3540,  0.6150
well-102503,451.7500,1,  0.1120,  0.3340,  0.0660,  0.3460,  0.6150
well-102503,452.0000,1,  0.1180,  0.3330,  0.0220,  0.3620,  0.6150
well-102503,452.2500,1,  0.1190,  0.3290,  0.0180,  0.3630,  0.6150
well-102503,452.5000,1,  0.1150,  0.3210,  0.0640,  0.3460,  0.6150
well-102503,452.7500,1,  0.1150,  0.3160,  0.0640,  0.3460,  0.6150
well-102503,453.0000,1,  0.1160,  0.3100,  0.0650,  0.3460,  0.6150
well-102503,453.2500,1,  0.1160,  0.3070,  0.0710,  0.3440,  0.6150
well-102503,453.5000,1,  0.1160,  0.3040,  0.0730,  0.3430,  0.6150
well-102503,453.7500,1,  0.1140,  0.3080,  0.0870,  0.3380,  0.6150
well-102503,454.0000,1,  0.1160,  0.3250,  0.0470,  0.3530,  0.6150
well-102503,454.2500,1,  0.1130,  0.3440,  0.0500,  0.3510,  0.6150
well-102503,454.5000,1,  0.1040,  0.3740,  0.0760,  0.3420,  0.6150
well-102503,454.7500,1,  0.0970,  0.3800,  0.1240,  0.3240,  0.6150
well-102503,455.0000,1,  0.0910,  0.3920,  0.1590,  0.3110,  0.6140
well-102503,455.2500,1,  0.0890,  0.4040,  0.1590,  0.3110,  0.6140
well-102503,455.5000,1,  0.0870,  0.4280,  0.1500,  0.3150,  0.6140
well-102503,455.7500,1,  0.0840,  0.4430,  0.1590,  0.3110,  0.6140
well-102503,456.0000,1,  0.0760,  0.4710,  0.1910,  0.2990,  0.6140
well-102503,456.2500,1,  0.0720,  0.4850,  0.2170,  0.2900,  0.6140
well-102503,456.5000,1,  0.0730,  0.4910,  0.1930,  0.2990,  0.6140
well-102503,456.7500,1,  0.0740,  0.4990,  0.1750,  0.3050,  0.6140
well-102503,457.0000,1,  0.0730,  0.5070,  0.1720,  0.3060,  0.6140
well-102503,457.2500,1,  0.0730,  0.5090,  0.1700,  0.3070,  0.6140
well-102503,457.5000,1,  0.0650,  0.5400,  0.2010,  0.2920,  0.6140
well-102503,457.7500,1,  0.0520,  0.5870,  0.2830,  0.2650,  0.6140
well-102503,458.0000,2,  0.0310,  0.7100,  0.3800,  0.2290,  0.6140
well-102503,458.2500,2,  0.0190,  0.8080,  0.4440,  0.2060,  0.6140
well-102503,458.5000,4,  0.0110,  0.8740,  0.5010,  0.1850,  0.6140
well-102503,458.7500,2,  0.0060,  0.9310,  0.4850,  0.1910,  0.6130
well-102503,459.0000,2,  0.0040,  0.9550,  0.4480,  0.2040,  0.6130
well-102503,459.2500,2,  0.0010,  0.9930,  0.4690,  0.1960,  0.6130
well-102503,459.5000,2,  0.0000,  1.0000,  0.4860,  0.1900,  0.6130
well-102503,459.7500,2,  0.0010,  0.9900,  0.4680,  0.1970,  0.6130
well-102503,460.0000,2,  0.0030,  0.9670,  0.4470,  0.2050,  0.6130
well-102503,460.2500,2,  0.0040,  0.9620,  0.4430,  0.2060,  0.6130
well-102503,460.5000,4,  0.0010,  0.9940,  0.5110,  0.1810,  0.6130
well-102503,460.7500,4,  0.0000,  1.0000,  0.5690,  0.1600,  0.6130
well-102503,461.0000,4,  0.0000,  1.0000,  0.6160,  0.1420,  0.6130
well-102503,461.2500,4,  0.0000,  1.0000,  0.6380,  0.1250,  0.6130
well-102503,461.5000,4,  0.0000,  1.0000,  0.6520,  0.1080,  0.6130
well-102503,461.7500,4,  0.0000,  1.0000,  0.6720,  0.1030,  0.6130
well-102503,462.0000,4,  0.0000,  1.0000,  0.6600,  0.1190,  0.6130
well-102503,462.2500,4,  0.0100,  0.8690,  0.5390,  0.1710,  0.6130
well-102503,462.5000,2,  0.0250,  0.7520,  0.4130,  0.2170,  0.6120
well-102503,462.7500,2,  0.0380,  0.6790,  0.3300,  0.2480,  0.6120
well-102503,463.0000,2,  0.0440,  0.6400,  0.3090,  0.2560,  0.6120
well-102503,463.2500,2,  0.0470,  0.6150,  0.3130,  0.2540,  0.6120
well-102503,463.5000,2,  0.0500,  0.5920,  0.3050,  0.2570,  0.6120
well-102503,463.7500,1,  0.0580,  0.5680,  0.2430,  0.2800,  0.6120
well-102503,464.0000,1,  0.0650,  0.5410,  0.2020,  0.2950,  0.6120
well-102503,464.2500,1,  0.0700,  0.5160,  0.1840,  0.3020,  0.6120
well-102503,464.5000,1,  0.0680,  0.4940,  0.2380,  0.2820,  0.6120
well-102503,464.7500,2,  0.0640,  0.4820,  0.3010,  0.2590,  0.6120
well-102503,465.0000,2,  0.0620,  0.4770,  0.3310,  0.2480,  0.6120
well-102503,465.2500,2,  0.0610,  0.4770,  0.3400,  0.2440,  0.6120
well-102503,465.5000,2,  0.0520,  0.4850,  0.4160,  0.2160,  0.6120
well-102503,465.7500,4,  0.0360,  0.5450,  0.5420,  0.1700,  0.6120
well-102503,466.0000,4,  0.0210,  0.6690,  0.5990,  0.1390,  0.6120
well-102503,466.2500,4,  0.0100,  0.8150,  0.6410,  0.1230,  0.6110
well-102503,466.5000,4,  0.0000,  0.9910,  0.6720,  0.1160,  0.6110
well-102503,466.7500,5,  0.0000,  1.0000,  0.7050,  0.1090,  0.6110
well-102503,467.0000,4,  0.0000,  1.0000,  0.6350,  0.1350,  0.6110
well-102503,467.2500,4,  0.0000,  1.0000,  0.5590,  0.1630,  0.6110
well-102503,467.5000,4,  0.0000,  1.0000,  0.5220,  0.1770,  0.6110
well-102503,467.7500,2,  0.0000,  1.0000,  0.4870,  0.1900,  0.6110
well-102503,468.0000,4,  0.0000,  1.0000,  0.5090,  0.1820,  0.6110
well-102503,468.2500,4,  0.0000,  1.0000,  0.5740,  0.1580,  0.6110
well-102503,468.5000,4,  0.0000,  1.0000,  0.5700,  0.1590,  0.6110
well-102503,468.7500,4,  0.0000,  1.0000,  0.5670,  0.1600,  0.6110
well-102503,469.0000,4,  0.0000,  1.0000,  0.5710,  0.1590,  0.6110
well-102503,469.2500,4,  0.0000,  1.0000,  0.5750,  0.1570,  0.6110
well-102503,469.5000,4,  0.0000,  1.0000,  0.5670,  0.1600,  0.6110
well-102503,469.7500,4,  0.0000,  1.0000,  0.5420,  0.1700,  0.6110
well-102503,470.0000,2,  0.0000,  1.0000,  0.4730,  0.1950,  0.6100
well-102503,470.2500,2,  0.0000,  1.0000,  0.4470,  0.2050,  0.6100
well-102503,470.5000,2,  0.0000,  1.0000,  0.4560,  0.2010,  0.6100
well-102503,470.7500,4,  0.0000,  1.0000,  0.5100,  0.1810,  0.6100
well-102503,471.0000,4,  0.0000,  1.0000,  0.5120,  0.1800,  0.6100
well-102503,471.2500,4,  0.0000,  1.0000,  0.5170,  0.1790,  0.6100
well-102503,471.5000,4,  0.0000,  1.0000,  0.5410,  0.1700,  0.6100
well-102503,471.7500,4,  0.0000,  1.0000,  0.5660,  0.1610,  0.6100
well-102503,472.0000,4,  0.0000,  1.0000,  0.5740,  0.1580,  0.6100
well-102503,472.2500,4,  0.0000,  1.0000,  0.5480,  0.1670,  0.6100
well-102503,472.5000,2,  0.0000,  1.0000,  0.4030,  0.2210,  0.6100
well-102503,472.7500,2,  0.0000,  1.0000,  0.4610,  0.1990,  0.6100
well-102503,473.0000,4,  0.0000,  1.0000,  0.5550,  0.1650,  0.6100
well-102503,473.2500,4,  0.0000,  1.0000,  0.6110,  0.1440,  0.6100
well-102503,473.5000,4,  0.0000,  1.0000,  0.6710,  0.1220,  0.6100
well-102503,473.7500,5,  0.0000,  1.0000,  0.7210,  0.1030,  0.6100
well-102503,474.0000,5,  0.0000,  1.0000,  0.7490,  0.0930,  0.6090
well-102503,474.2500,5,  0.0000,  1.0000,  0.7310,  0.1000,  0.6090
well-102503,474.5000,5,  0.0000,  1.0000,  0.7230,  0.1030,  0.6090
well-102503,474.7500,4,  0.0000,  1.0000,  0.6940,  0.1130,  0.6090
well-102503,475.0000,4,  0.0000,  1.0000,  0.5450,  0.1680,  0.6090
well-102503,475.2500,2,  0.0000,  1.0000,  0.3860,  0.2270,  0.6090
well-102503,475.5000,1,  0.0000,  1.0000,  0.2800,  0.2660,  0.6090
well-102503,475.7500,2,  0.0040,  0.9610,  0.3700,  0.2330,  0.6090
well-102503,476.0000,2,  0.0110,  0.8990,  0.3970,  0.2230,  0.6090
well-102503,476.2500,2,  0.0200,  0.8270,  0.3540,  0.2390,  0.6090
well-102503,476.5000,2,  0.0260,  0.7840,  0.3100,  0.2550,  0.6090
well-102503,476.7500,1,  0.0300,  0.7630,  0.2820,  0.2660,  0.6090
well-102503,477.0000,1,  0.0310,  0.7520,  0.2970,  0.2600,  0.6090
well-102503,477.2500,2,  0.0300,  0.7520,  0.3120,  0.2540,  0.6090
well-102503,477.5000,2,  0.0280,  0.7580,  0.3510,  0.2400,  0.6090
well-102503,477.7500,2,  0.0250,  0.7650,  0.3900,  0.2260,  0.6080
well-102503,478.0000,2,  0.0280,  0.7530,  0.3530,  0.2390,  0.6080
well-102503,478.2500,2,  0.0290,  0.7490,  0.3370,  0.2450,  0.6080
well-102503,478.5000,2,  0.0260,  0.7630,  0.3750,  0.2310,  0.6080
well-102503,478.7500,2,  0.0240,  0.7710,  0.3940,  0.2240,  0.6080
well-102503,479.0000,2,  0.0230,  0.7760,  0.4090,  0.2190,  0.6080
well-102503,479.2500,2,  0.0210,  0.7840,  0.4440,  0.2060,  0.6080
well-102503,479.5000,2,  0.0190,  0.7910,  0.4770,  0.1930,  0.6080
well-102503,479.7500,2,  0.0180,  0.7940,  0.4970,  0.1860,  0.6080
well-102503,480.0000,4,  0.0170,  0.8010,  0.5050,  0.1830,  0.6080
well-102503,480.2500,4,  0.0150,  0.8150,  0.5260,  0.1750,  0.6080
well-102503,480.5000,4,  0.0130,  0.8400,  0.5440,  0.1690,  0.6080
well-102503,480.7500,4,  0.0100,  0.8700,  0.5680,  0.1600,  0.6080
well-102503,481.0000,4,  0.0080,  0.8860,  0.5870,  0.1530,  0.6080
well-102503,481.2500,4,  0.0090,  0.8830,  0.5770,  0.1570,  0.6080
well-102503,481.5000,4,  0.0110,  0.8630,  0.5370,  0.1710,  0.6080
well-102503,481.7500,2,  0.0150,  0.8300,  0.4970,  0.1860,  0.6070
well-102503,482.0000,2,  0.0110,  0.8690,  0.4380,  0.1800,  0.6070
well-102503,482.2500,1,  0.0020,  0.9800,  0.2440,  0.1920,  0.6070
well-102503,482.5000,2,  0.0000,  1.0000,  0.3460,  0.1560,  0.6070
well-102503,482.7500,2,  0.0000,  1.0000,  0.4940,  0.1070,  0.6070
